id,dt,pricedelta,productoptionid,choiceid,current,created,updated
7730,2001-01-01 00:00:00-08,-346,7728,7320,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7754,2001-01-01 00:00:00-08,0,7744,4058,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7755,2001-01-01 00:00:00-08,0,7744,4469,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7756,2001-01-01 00:00:00-08,0,7744,4470,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7757,2001-01-01 00:00:00-08,150,7743,6725,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7759,2001-01-01 00:00:00-08,25,7743,3,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7758,2001-01-01 00:00:00-08,65,7743,4,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7760,2001-01-01 00:00:00-08,15,7741,18,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7761,2001-01-01 00:00:00-08,70,7741,1027,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7762,2001-01-01 00:00:00-08,150,7741,1028,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7766,2001-01-01 00:00:00-08,0,7765,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7771,2001-01-01 00:00:00-08,200,7765,32,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7769,2001-01-01 00:00:00-08,480,7765,1025,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7768,2001-01-01 00:00:00-08,320,7765,1024,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7767,2001-01-01 00:00:00-08,280,7765,1023,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7773,2001-01-01 00:00:00-08,0,7772,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7776,2001-01-01 00:00:00-08,15,7772,1026,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7774,2001-01-01 00:00:00-08,25,7772,31,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7775,2001-01-01 00:00:00-08,40,7772,1046,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7887,2001-01-01 00:00:00-08,0,7882,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7879,2001-01-01 00:00:00-08,110,7796,7337,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7880,2001-01-01 00:00:00-08,190,7796,7332,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7891,2001-01-01 00:00:00-08,60,7881,20,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7892,2001-01-01 00:00:00-08,30,7881,19,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7893,2001-01-01 00:00:00-08,350,7881,21,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7894,2001-01-01 00:00:00-08,260,7881,22,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7889,2001-01-01 00:00:00-08,260,7882,22,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7895,2001-01-01 00:00:00-08,60,7882,20,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7896,2001-01-01 00:00:00-08,350,7882,21,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7897,2001-01-01 00:00:00-08,30,7882,19,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7875,2001-01-01 00:00:00-08,150,7874,6860,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7876,2001-01-01 00:00:00-08,0,7874,6861,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7877,2001-01-01 00:00:00-08,-50,7874,6862,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7899,2001-01-01 00:00:00-08,-180,7874,6573,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7901,2001-01-01 00:00:00-08,-200,7874,6574,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7900,2001-01-01 00:00:00-08,-120,7874,6572,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7907,2001-01-01 00:00:00-08,-50,7790,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7912,2001-01-01 00:00:00-08,0,7910,26,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7923,2001-01-01 00:00:00-08,0,7916,10,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7927,2001-01-01 00:00:00-08,0,7915,18,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7939,2001-01-01 00:00:00-08,0,7913,7938,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7924,2001-01-01 00:00:00-08,-15,7916,1016,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7922,2001-01-01 00:00:00-08,-55,7916,9,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7921,2001-01-01 00:00:00-08,-70,7916,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7930,2001-01-01 00:00:00-08,110,7915,6740,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7929,2001-01-01 00:00:00-08,-20,7915,17,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7932,2001-01-01 00:00:00-08,0,7914,6571,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7934,2001-01-01 00:00:00-08,-5,7914,6570,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7918,2001-01-01 00:00:00-08,0,7917,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7943,2001-01-01 00:00:00-08,0,7940,19,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7941,2001-01-01 00:00:00-08,-20,7940,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7944,2001-01-01 00:00:00-08,235,7940,22,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7945,2001-01-01 00:00:00-08,35,7940,20,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7949,2001-01-01 00:00:00-08,0,7948,7946,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7950,2001-01-01 00:00:00-08,0,7948,7947,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7952,2001-01-01 00:00:00-08,30,7910,29,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
5937,2001-01-01 00:00:00-08,540,5825,4892,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
5936,2001-01-01 00:00:00-08,300,5825,4890,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7962,2001-01-01 00:00:00-08,0,6773,7959,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7961,2001-01-01 00:00:00-08,20,6773,7960,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
6833,2001-01-01 00:00:00-08,375,6773,4890,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7975,2001-01-01 00:00:00-08,0,7966,7959,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7976,2001-01-01 00:00:00-08,0,7967,7618,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7977,2001-01-01 00:00:00-08,0,7968,7964,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7979,2001-01-01 00:00:00-08,0,7970,4679,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7982,2001-01-01 00:00:00-08,0,7971,4679,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7984,2001-01-01 00:00:00-08,0,7972,4679,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7986,2001-01-01 00:00:00-08,0,7973,4679,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8000,2001-01-01 00:00:00-08,0,7974,6871,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8001,2001-01-01 00:00:00-08,-150,7974,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8007,2001-01-01 00:00:00-08,0,7969,5292,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8003,2001-01-01 00:00:00-08,500,7974,6872,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8004,2001-01-01 00:00:00-08,195,7974,6586,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8002,2001-01-01 00:00:00-08,190,7974,6587,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7999,2001-01-01 00:00:00-08,525,7973,4676,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7998,2001-01-01 00:00:00-08,-50,7973,4675,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7997,2001-01-01 00:00:00-08,-125,7973,4674,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7985,2001-01-01 00:00:00-08,-100,7973,4678,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7996,2001-01-01 00:00:00-08,525,7972,4676,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7995,2001-01-01 00:00:00-08,-50,7972,4675,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7994,2001-01-01 00:00:00-08,-125,7972,4674,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7983,2001-01-01 00:00:00-08,-100,7972,4678,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7993,2001-01-01 00:00:00-08,525,7971,4676,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7992,2001-01-01 00:00:00-08,-50,7971,4675,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7991,2001-01-01 00:00:00-08,-125,7971,4674,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7981,2001-01-01 00:00:00-08,-100,7971,4678,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7989,2001-01-01 00:00:00-08,525,7970,4676,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7988,2001-01-01 00:00:00-08,-50,7970,4675,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7987,2001-01-01 00:00:00-08,-125,7970,4674,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7978,2001-01-01 00:00:00-08,-100,7970,4678,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8008,2001-01-01 00:00:00-08,255,7969,5293,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8013,2001-01-01 00:00:00-08,0,8010,31,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8014,2001-01-01 00:00:00-08,-5,8010,1026,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8012,2001-01-01 00:00:00-08,15,8010,1046,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8011,2001-01-01 00:00:00-08,-15,8010,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7957,2001-01-01 00:00:00-08,-5,7953,1026,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7954,2001-01-01 00:00:00-08,-15,7953,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7956,2001-01-01 00:00:00-08,15,7953,1046,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7955,2001-01-01 00:00:00-08,0,7953,31,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7114,2001-01-01 00:00:00-08,0,7029,8017,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8020,2001-01-01 00:00:00-08,0,8019,6572,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7931,2001-01-01 00:00:00-08,140,7915,1028,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7928,2001-01-01 00:00:00-08,45,7915,1027,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7106,2001-01-01 00:00:00-08,-25,7028,26,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8176,2001-01-01 00:00:00-08,0,7116,8174,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8254,2001-01-01 00:00:00-08,0,8253,9,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8256,2001-01-01 00:00:00-08,62,8253,1016,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8255,2001-01-01 00:00:00-08,85,8253,10,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8258,2001-01-01 00:00:00-08,0,8257,7963,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8263,2001-01-01 00:00:00-08,0,1249,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8264,2001-01-01 00:00:00-08,0,1249,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8266,2001-01-01 00:00:00-08,0,2850,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8271,2001-01-01 00:00:00-08,0,3663,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8272,2001-01-01 00:00:00-08,0,2850,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8273,2001-01-01 00:00:00-08,0,3663,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8274,2001-01-01 00:00:00-08,0,3910,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8276,2001-01-01 00:00:00-08,0,3910,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8277,2001-01-01 00:00:00-08,0,2304,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8278,2001-01-01 00:00:00-08,0,2304,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8281,2001-01-01 00:00:00-08,0,2483,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8282,2001-01-01 00:00:00-08,0,2483,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8283,2001-01-01 00:00:00-08,0,2483,23,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8285,2001-01-01 00:00:00-08,0,2556,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8286,2001-01-01 00:00:00-08,0,2556,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8287,2001-01-01 00:00:00-08,0,15,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8289,2001-01-01 00:00:00-08,0,15,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8291,2001-01-01 00:00:00-08,0,2925,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8292,2001-01-01 00:00:00-08,0,2925,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8293,2001-01-01 00:00:00-08,0,2699,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8294,2001-01-01 00:00:00-08,0,2699,23,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8295,2001-01-01 00:00:00-08,0,2699,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8296,2001-01-01 00:00:00-08,0,3432,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8298,2001-01-01 00:00:00-08,0,3432,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8300,2001-01-01 00:00:00-08,0,3503,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8301,2001-01-01 00:00:00-08,0,3503,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8303,2001-01-01 00:00:00-08,0,2996,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8304,2001-01-01 00:00:00-08,0,2996,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8306,2001-01-01 00:00:00-08,0,1734,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8307,2001-01-01 00:00:00-08,0,1734,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8308,2001-01-01 00:00:00-08,0,2775,23,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8309,2001-01-01 00:00:00-08,0,2775,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8310,2001-01-01 00:00:00-08,0,2775,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8312,2001-01-01 00:00:00-08,0,2628,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8313,2001-01-01 00:00:00-08,0,2628,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8315,2001-01-01 00:00:00-08,0,3583,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8316,2001-01-01 00:00:00-08,0,3583,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8318,2001-01-01 00:00:00-08,0,3149,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8319,2001-01-01 00:00:00-08,0,3149,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8321,2001-01-01 00:00:00-08,0,3219,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8322,2001-01-01 00:00:00-08,0,3219,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8324,2001-01-01 00:00:00-08,0,3063,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8325,2001-01-01 00:00:00-08,0,3063,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8327,2001-01-01 00:00:00-08,0,3290,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8328,2001-01-01 00:00:00-08,0,3290,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8335,2001-01-01 00:00:00-08,0,7,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8336,2001-01-01 00:00:00-08,0,7,8261,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
4296,2001-01-01 00:00:00-08,0,2701,5283,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8337,2001-01-01 00:00:00-08,180,7031,7337,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8338,2001-01-01 00:00:00-08,180,7124,7337,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8023,2001-01-01 00:00:00-08,0,7025,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8340,2001-01-01 00:00:00-08,-50,7126,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8025,2001-01-01 00:00:00-08,0,8024,8018,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8342,2001-01-01 00:00:00-08,0,7120,6,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8343,2001-01-01 00:00:00-08,-50,8105,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8344,2001-01-01 00:00:00-08,-50,8190,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
5915,2001-01-01 00:00:00-08,0,,33056,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
5913,2001-01-01 00:00:00-08,0,,33053,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
5914,2001-01-01 00:00:00-08,0,,33057,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8592,2001-01-01 00:00:00-08,0,8511,6868,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8593,2001-01-01 00:00:00-08,0,8590,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8594,2001-01-01 00:00:00-08,0,8590,6868,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8595,2001-01-01 00:00:00-08,0,8590,8,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8596,2001-01-01 00:00:00-08,0,8590,7,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8597,2001-01-01 00:00:00-08,0,8591,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8598,2001-01-01 00:00:00-08,0,8591,6868,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8599,2001-01-01 00:00:00-08,0,8591,8,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8600,2001-01-01 00:00:00-08,0,8591,7,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8875,2001-01-01 00:00:00-08,0,8873,8874,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8879,2001-01-01 00:00:00-08,0,8859,6868,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8885,2001-01-01 00:00:00-08,0,8860,6868,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8890,2001-01-01 00:00:00-08,0,8861,6868,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8896,2001-01-01 00:00:00-08,0,8865,6868,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8901,2001-01-01 00:00:00-08,0,8866,6868,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8869,2001-01-01 00:00:00-08,-250,8858,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8876,2001-01-01 00:00:00-08,-60,8858,8,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8877,2001-01-01 00:00:00-08,-120,8858,7,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8878,2001-01-01 00:00:00-08,-165,8858,6,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8884,2001-01-01 00:00:00-08,-250,8860,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8886,2001-01-01 00:00:00-08,-60,8860,8,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8887,2001-01-01 00:00:00-08,-120,8860,7,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8888,2001-01-01 00:00:00-08,-165,8860,6,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8889,2001-01-01 00:00:00-08,-250,8861,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8891,2001-01-01 00:00:00-08,-60,8861,8,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8892,2001-01-01 00:00:00-08,-120,8861,7,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8893,2001-01-01 00:00:00-08,-165,8861,6,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8880,2001-01-01 00:00:00-08,-60,8859,8,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8881,2001-01-01 00:00:00-08,-120,8859,7,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8882,2001-01-01 00:00:00-08,-165,8859,6,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8883,2001-01-01 00:00:00-08,-250,8859,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8900,2001-01-01 00:00:00-08,-250,8866,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8902,2001-01-01 00:00:00-08,-60,8866,8,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8903,2001-01-01 00:00:00-08,-120,8866,7,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8904,2001-01-01 00:00:00-08,-165,8866,6,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8895,2001-01-01 00:00:00-08,-250,8865,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8897,2001-01-01 00:00:00-08,-60,8865,8,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8898,2001-01-01 00:00:00-08,-120,8865,7,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8899,2001-01-01 00:00:00-08,-165,8865,6,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8912,2001-01-01 00:00:00-08,-250,8779,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8905,2001-01-01 00:00:00-08,0,8867,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8906,2001-01-01 00:00:00-08,420,8867,6868,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8907,2001-01-01 00:00:00-08,330,8867,8,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8908,2001-01-01 00:00:00-08,240,8867,7,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8909,2001-01-01 00:00:00-08,175,8867,6,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8923,2001-01-01 00:00:00-08,0,8921,8922,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8928,2001-01-01 00:00:00-08,650,8780,8926,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8913,2001-01-01 00:00:00-08,180,8783,6266,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8914,2001-01-01 00:00:00-08,270,8783,6267,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8871,2001-01-01 00:00:00-08,0,8868,8929,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8930,2001-01-01 00:00:00-08,-180,8868,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8933,2001-01-01 00:00:00-08,0,8932,8931,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8916,2001-01-01 00:00:00-08,0,8784,6586,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
8917,2001-01-01 00:00:00-08,-5,8784,6587,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7718,2001-01-01 00:00:00-08,0,7663,9015,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
7716,2001-01-01 00:00:00-08,-30,7663,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9017,2001-01-01 00:00:00-08,-250,9016,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9114,2001-01-01 00:00:00-08,0,9024,3,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9130,2001-01-01 00:00:00-08,-100,9116,24,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9129,2001-01-01 00:00:00-08,-100,9116,4469,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9117,2001-01-01 00:00:00-08,-100,9116,4470,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9128,2001-01-01 00:00:00-08,-100,9116,8259,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9118,2001-01-01 00:00:00-08,-100,9116,4058,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9119,2001-01-01 00:00:00-08,-100,9116,23,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9123,2001-01-01 00:00:00-08,-50,9116,4400,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9122,2001-01-01 00:00:00-08,-50,9116,4399,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9133,2001-01-01 00:00:00-08,350,8781,9132,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9137,2001-01-01 00:00:00-08,0,9135,9105,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9138,2001-01-01 00:00:00-08,975,9135,9107,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9139,2001-01-01 00:00:00-08,550,9135,9106,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9149,2001-01-01 00:00:00-08,0,9141,9148,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9142,2001-01-01 00:00:00-08,-800,9141,30,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9145,2001-01-01 00:00:00-08,700,9141,9107,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9146,2001-01-01 00:00:00-08,1000,9141,9106,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9144,2001-01-01 00:00:00-08,200,9141,9105,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
3989,2001-01-01 00:00:00-08,0,3917,35176,t,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
9188,2001-01-01 00:00:00-08,0,1279,6587,,2001-01-01 00:00:00-08,2001-01-01 00:00:00-08
